,Year,Value_x,Consumption
14573,2007,7295,2310
14574,2007,7295,2295
14575,2007,7295,3252
14576,2007,7295,2212
14577,2007,7295,2215
14578,2007,7295,1781
14579,2007,7295,2109
14580,2008,8371,3048
14581,2008,8371,2245
14582,2008,8371,2521
14583,2008,8371,2184
14584,2008,8371,2588
14585,2008,8371,2540
14586,2008,8371,2446
14587,2008,8371,2133
14588,2008,8371,2027
14589,2008,8371,2110
14590,2008,8371,2739
14591,2008,8371,2447
14592,2008,8371,3490
14593,2008,8371,2018
14594,2008,8371,2653
14595,2008,8371,2589
14596,2008,8371,2950
14597,2008,8371,2534
14598,2008,8371,2304
14599,2008,8371,2106
14600,2008,8371,2558
14601,2008,8371,2227
14602,2008,8371,2061
14603,2008,8371,2318
14604,2008,8371,2777
14605,2008,8371,2772
14606,2008,8371,3001
14607,2008,8371,3271
14608,2008,8371,2164
14609,2008,8371,2120
14610,2008,8371,2520
14611,2008,8371,2723
14612,2008,8371,2101
14613,2008,8371,2466
14614,2008,8371,2439
14615,2008,8371,2197
14616,2008,8371,2924
14617,2008,8371,2344
14618,2008,8371,2257
14619,2008,8371,2316
14620,2008,8371,3302
14621,2008,8371,2177
14622,2008,8371,2132
14623,2008,8371,1801
14624,2008,8371,2094
14625,2009,9838,3110
14626,2009,9838,2303
14627,2009,9838,2565
14628,2009,9838,2199
14629,2009,9838,2639
14630,2009,9838,2558
14631,2009,9838,2492
14632,2009,9838,2139
14633,2009,9838,2021
14634,2009,9838,2142
14635,2009,9838,2727
14636,2009,9838,2466
14637,2009,9838,3441
14638,2009,9838,2052
14639,2009,9838,2699
14640,2009,9838,2621
14641,2009,9838,3032
14642,2009,9838,2546
14643,2009,9838,2278
14644,2009,9838,2165
14645,2009,9838,2569
14646,2009,9838,2231
14647,2009,9838,2065
14648,2009,9838,2311
14649,2009,9838,2831
14650,2009,9838,2762
14651,2009,9838,3124
14652,2009,9838,3293
14653,2009,9838,2165
14654,2009,9838,2062
14655,2009,9838,2523
14656,2009,9838,2683
14657,2009,9838,2196
14658,2009,9838,2435
14659,2009,9838,2446
14660,2009,9838,2251
14661,2009,9838,2936
14662,2009,9838,2346
14663,2009,9838,2249
14664,2009,9838,2340
14665,2009,9838,3335
14666,2009,9838,2194
14667,2009,9838,2133
14668,2009,9838,1878
14669,2009,9838,2147
14670,2010,10780,3142
14671,2010,10780,2345
14672,2010,10780,2555
14673,2010,10780,2234
14674,2010,10780,2681
14675,2010,10780,2524
14676,2010,10780,2510
14677,2010,10780,2164
14678,2010,10780,2057
14679,2010,10780,2143
14680,2010,10780,2737
14681,2010,10780,2467
14682,2010,10780,3507
14683,2010,10780,2080
14684,2010,10780,2732
14685,2010,10780,2674
14686,2010,10780,3077
14687,2010,10780,2550
14688,2010,10780,2346
14689,2010,10780,2160
14690,2010,10780,2572
14691,2010,10780,2198
14692,2010,10780,2068
14693,2010,10780,2329
14694,2010,10780,2813
14695,2010,10780,2797
14696,2010,10780,3151
14697,2010,10780,3294
14698,2010,10780,2242
14699,2010,10780,2055
14700,2010,10780,2533
14701,2010,10780,2706
14702,2010,10780,2198
14703,2010,10780,2368
14704,2010,10780,2435
14705,2010,10780,2275
14706,2010,10780,2992
14707,2010,10780,2323
14708,2010,10780,2284
14709,2010,10780,2370
14710,2010,10780,3326
14711,2010,10780,2200
14712,2010,10780,2097
14713,2010,10780,1904
14714,2010,10780,2168
14715,2011,11777,3217
14716,2011,11777,2407
14717,2011,11777,2598
14718,2011,11777,2273
14719,2011,11777,2664
14720,2011,11777,2566
14721,2011,11777,2573
14722,2011,11777,2154
14723,2011,11777,2062
14724,2011,11777,2185
14725,2011,11777,2784
14726,2011,11777,2504
14727,2011,11777,3549
14728,2011,11777,2103
14729,2011,11777,2772
14730,2011,11777,2692
14731,2011,11777,3002
14732,2011,11777,2546
14733,2011,11777,2336
14734,2011,11777,2170
14735,2011,11777,2550
14736,2011,11777,2254
14737,2011,11777,2085
14738,2011,11777,2348
14739,2011,11777,2832
14740,2011,11777,2806
14741,2011,11777,3058
14742,2011,11777,3349
14743,2011,11777,2259
14744,2011,11777,2090
14745,2011,11777,2534
14746,2011,11777,2706
14747,2011,11777,2213
14748,2011,11777,2331
14749,2011,11777,2428
14750,2011,11777,2335
14751,2011,11777,3002
14752,2011,11777,2346
14753,2011,11777,2283
14754,2011,11777,2383
14755,2011,11777,3360
14756,2011,11777,2178
14757,2011,11777,2200
14758,2011,11777,1907
14759,2011,11777,2200
14760,2012,12523,3272
14761,2012,12523,2384
14762,2012,12523,2610
14763,2012,12523,2342
14764,2012,12523,2707
14765,2012,12523,2590
14766,2012,12523,2622
14767,2012,12523,2116
14768,2012,12523,2124
14769,2012,12523,2158
14770,2012,12523,2780
14771,2012,12523,2545
14772,2012,12523,3561
14773,2012,12523,2124
14774,2012,12523,2795
14775,2012,12523,2652
14776,2012,12523,3043
14777,2012,12523,2561
14778,2012,12523,2331
14779,2012,12523,2192
14780,2012,12523,2547
14781,2012,12523,2200
14782,2012,12523,2058
14783,2012,12523,2333
14784,2012,12523,2860
14785,2012,12523,2873
14786,2012,12523,3014
14787,2012,12523,3366
14788,2012,12523,2298
14789,2012,12523,2145
14790,2012,12523,2567
14791,2012,12523,2665
14792,2012,12523,2270
14793,2012,12523,2338
14794,2012,12523,2443
14795,2012,12523,2374
14796,2012,12523,3014
14797,2012,12523,2301
14798,2012,12523,2293
14799,2012,12523,2414
14800,2012,12523,3390
14801,2012,12523,2160
14802,2012,12523,2192
14803,2012,12523,1923
14804,2012,12523,2197
14805,2013,12952,3296
14806,2013,12952,2473
14807,2013,12952,2619
14808,2013,12952,2326
14809,2013,12952,2720
14810,2013,12952,2609
14811,2013,12952,2671
14812,2013,12952,1879
14813,2013,12952,2110
14814,2013,12952,2208
14815,2013,12952,2799
14816,2013,12952,2607
14817,2013,12952,3522
14818,2013,12952,2131
14819,2013,12952,2830
14820,2013,12952,2628
14821,2013,12952,3016
14822,2013,12952,2566
14823,2013,12952,2292
14824,2013,12952,2206
14825,2013,12952,2529
14826,2013,12952,2204
14827,2013,12952,2052
14828,2013,12952,2367
14829,2013,12952,2890
14830,2013,12952,2876
14831,2013,12952,3065
14832,2013,12952,3403
14833,2013,12952,2283
14834,2013,12952,2171
14835,2013,12952,2547
14836,2013,12952,2700
14837,2013,12952,2228
14838,2013,12952,2400
14839,2013,12952,2456
14840,2013,12952,2404
14841,2013,12952,3022
14842,2013,12952,2336
14843,2013,12952,2329
14844,2013,12952,2454
14845,2013,12952,3349
14846,2013,12952,2130
14847,2013,12952,2208
14848,2013,12952,1930
14849,2013,12952,2110
14850,2004,113,2987
14851,2004,113,2030
14852,2004,113,2461
14853,2004,113,2191
14854,2004,113,2505
14855,2004,113,2523
14856,2004,113,2246
14857,2004,113,1989
14858,2004,113,2026
14859,2004,113,2263
14860,2004,113,2738
14861,2004,113,2136
14862,2004,113,3309
14863,2004,113,1882
14864,2004,113,2676
14865,2004,113,2465
14866,2004,113,2682
14867,2004,113,2426
14868,2004,113,2257
14869,2004,113,2022
14870,2004,113,2541
14871,2004,113,2092
14872,2004,113,1980
14873,2004,113,2166
14874,2004,113,2540
14875,2004,113,2599
14876,2004,113,3023
14877,2004,113,3263
14878,2004,113,2059
14879,2004,113,2268
14880,2004,113,2453
14881,2004,113,2655
14882,2004,113,1969
14883,2004,113,2513
14884,2004,113,2248
14885,2004,113,2024
14886,2004,113,2940
14887,2004,113,2271
14888,2004,113,2469
14889,2004,113,2246
14890,2004,113,3248
14891,2004,113,2351
14892,2004,113,2098
14893,2004,113,1866
14894,2004,113,2044
14895,2005,117,2958
14896,2005,117,2077
14897,2005,117,2435
14898,2005,117,2198
14899,2005,117,2463
14900,2005,117,2517
14901,2005,117,2311
14902,2005,117,2026
14903,2005,117,2034
14904,2005,117,2043
14905,2005,117,2787
14906,2005,117,2265
14907,2005,117,3367
14908,2005,117,1978
14909,2005,117,2715
14910,2005,117,2442
14911,2005,117,2751
14912,2005,117,2443
14913,2005,117,2273
14914,2005,117,2161
14915,2005,117,2567
14916,2005,117,2160
14917,2005,117,2060
14918,2005,117,2191
14919,2005,117,2583
14920,2005,117,2629
14921,2005,117,3009
14922,2005,117,3206
14923,2005,117,2038
14924,2005,117,2243
14925,2005,117,2444
14926,2005,117,2705
14927,2005,117,2037
14928,2005,117,2546
14929,2005,117,2237
14930,2005,117,2082
14931,2005,117,2952
14932,2005,117,2296
14933,2005,117,2372
14934,2005,117,2238
14935,2005,117,3220
14936,2005,117,2327
14937,2005,117,2134
14938,2005,117,1873
14939,2005,117,2025
14940,2006,117,3047
14941,2006,117,2119
14942,2006,117,2450
14943,2006,117,2150
14944,2006,117,2559
14945,2006,117,2513
14946,2006,117,2354
14947,2006,117,2029
14948,2006,117,2022
14949,2006,117,2143
14950,2006,117,2783
14951,2006,117,2314
14952,2006,117,3389
14953,2006,117,1967
14954,2006,117,2716
14955,2006,117,2397
14956,2006,117,2824
14957,2006,117,2503
14958,2006,117,2253
14959,2006,117,2161
14960,2006,117,2595
14961,2006,117,2116
14962,2006,117,2083
14963,2006,117,2269
14964,2006,117,2654
14965,2006,117,2603
14966,2006,117,3022
14967,2006,117,3271
14968,2006,117,2111
14969,2006,117,2230
14970,2006,117,2442
14971,2006,117,2725
14972,2006,117,2044
14973,2006,117,2554
14974,2006,117,2310
14975,2006,117,2155
14976,2006,117,2927
14977,2006,117,2331
14978,2006,117,2325
14979,2006,117,2283
14980,2006,117,3273
14981,2006,117,2276
14982,2006,117,2141
14983,2006,117,1838
14984,2006,117,2115
14985,2007,113,3041
14986,2007,113,2173
14987,2007,113,2564
14988,2007,113,2166
14989,2007,113,2546
14990,2007,113,2574
14991,2007,113,2378
14992,2007,113,2090
14993,2007,113,2028
14994,2007,113,2135
14995,2007,113,2792
14996,2007,113,2414
14997,2007,113,3445
14998,2007,113,1957
14999,2007,113,2711
15000,2007,113,2535
15001,2007,113,2803
15002,2007,113,2505
15003,2007,113,2293
15004,2007,113,2110
15005,2007,113,2560
15006,2007,113,2145
15007,2007,113,2096
15008,2007,113,2293
15009,2007,113,2722
15010,2007,113,2726
15011,2007,113,3076
15012,2007,113,3251
15013,2007,113,2083
15014,2007,113,2218
15015,2007,113,2461
15016,2007,113,2720
15017,2007,113,2053
15018,2007,113,2511
15019,2007,113,2342
15020,2007,113,2194
15021,2007,113,2920
15022,2007,113,2344
15023,2007,113,2310
15024,2007,113,2295
15025,2007,113,3252
15026,2007,113,2212
15027,2007,113,2215
15028,2007,113,1781
15029,2007,113,2109
15030,2008,114,3048
15031,2008,114,2245
15032,2008,114,2521
15033,2008,114,2184
15034,2008,114,2588
15035,2008,114,2540
15036,2008,114,2446
15037,2008,114,2133
15038,2008,114,2027
15039,2008,114,2110
15040,2008,114,2739
15041,2008,114,2447
15042,2008,114,3490
15043,2008,114,2018
15044,2008,114,2653
15045,2008,114,2589
15046,2008,114,2950
15047,2008,114,2534
15048,2008,114,2304
15049,2008,114,2106
15050,2008,114,2558
15051,2008,114,2227
15052,2008,114,2061
15053,2008,114,2318
15054,2008,114,2777
15055,2008,114,2772
15056,2008,114,3001
15057,2008,114,3271
15058,2008,114,2164
15059,2008,114,2120
15060,2008,114,2520
15061,2008,114,2723
15062,2008,114,2101
15063,2008,114,2466
15064,2008,114,2439
15065,2008,114,2197
15066,2008,114,2924
15067,2008,114,2344
15068,2008,114,2257
15069,2008,114,2316
15070,2008,114,3302
15071,2008,114,2177
15072,2008,114,2132
15073,2008,114,1801
15074,2008,114,2094
15075,2009,116,3110
15076,2009,116,2303
15077,2009,116,2565
15078,2009,116,2199
15079,2009,116,2639
15080,2009,116,2558
15081,2009,116,2492
15082,2009,116,2139
15083,2009,116,2021
15084,2009,116,2142
15085,2009,116,2727
15086,2009,116,2466
15087,2009,116,3441
15088,2009,116,2052
15089,2009,116,2699
15090,2009,116,2621
15091,2009,116,3032
15092,2009,116,2546
15093,2009,116,2278
15094,2009,116,2165
15095,2009,116,2569
15096,2009,116,2231
15097,2009,116,2065
15098,2009,116,2311
15099,2009,116,2831
15100,2009,116,2762
15101,2009,116,3124
15102,2009,116,3293
15103,2009,116,2165
15104,2009,116,2062
15105,2009,116,2523
15106,2009,116,2683
15107,2009,116,2196
15108,2009,116,2435
15109,2009,116,2446
15110,2009,116,2251
15111,2009,116,2936
15112,2009,116,2346
15113,2009,116,2249
15114,2009,116,2340
15115,2009,116,3335
15116,2009,116,2194
15117,2009,116,2133
15118,2009,116,1878
15119,2009,116,2147
15120,2010,114,3142
15121,2010,114,2345
15122,2010,114,2555
15123,2010,114,2234
15124,2010,114,2681
15125,2010,114,2524
15126,2010,114,2510
15127,2010,114,2164
15128,2010,114,2057
15129,2010,114,2143
15130,2010,114,2737
15131,2010,114,2467
15132,2010,114,3507
15133,2010,114,2080
15134,2010,114,2732
15135,2010,114,2674
15136,2010,114,3077
15137,2010,114,2550
15138,2010,114,2346
15139,2010,114,2160
15140,2010,114,2572
15141,2010,114,2198
15142,2010,114,2068
15143,2010,114,2329
15144,2010,114,2813
15145,2010,114,2797
15146,2010,114,3151
15147,2010,114,3294
15148,2010,114,2242
15149,2010,114,2055
15150,2010,114,2533
15151,2010,114,2706
15152,2010,114,2198
15153,2010,114,2368
15154,2010,114,2435
15155,2010,114,2275
15156,2010,114,2992
15157,2010,114,2323
15158,2010,114,2284
15159,2010,114,2370
15160,2010,114,3326
15161,2010,114,2200
15162,2010,114,2097
15163,2010,114,1904
15164,2010,114,2168
15165,2011,107,3217
15166,2011,107,2407
15167,2011,107,2598
15168,2011,107,2273
15169,2011,107,2664
15170,2011,107,2566
15171,2011,107,2573
15172,2011,107,2154
15173,2011,107,2062
15174,2011,107,2185
15175,2011,107,2784
15176,2011,107,2504
15177,2011,107,3549
15178,2011,107,2103
15179,2011,107,2772
15180,2011,107,2692
15181,2011,107,3002
15182,2011,107,2546
15183,2011,107,2336
15184,2011,107,2170
15185,2011,107,2550
15186,2011,107,2254
15187,2011,107,2085
15188,2011,107,2348
15189,2011,107,2832
15190,2011,107,2806
15191,2011,107,3058
15192,2011,107,3349
15193,2011,107,2259
15194,2011,107,2090
15195,2011,107,2534
15196,2011,107,2706
15197,2011,107,2213
15198,2011,107,2331
15199,2011,107,2428
15200,2011,107,2335
15201,2011,107,3002
15202,2011,107,2346
15203,2011,107,2283
15204,2011,107,2383
15205,2011,107,3360
15206,2011,107,2178
15207,2011,107,2200
15208,2011,107,1907
15209,2011,107,2200
15210,2012,111,3272
15211,2012,111,2384
15212,2012,111,2610
15213,2012,111,2342
15214,2012,111,2707
15215,2012,111,2590
15216,2012,111,2622
15217,2012,111,2116
15218,2012,111,2124
15219,2012,111,2158
15220,2012,111,2780
15221,2012,111,2545
15222,2012,111,3561
15223,2012,111,2124
15224,2012,111,2795
15225,2012,111,2652
15226,2012,111,3043
15227,2012,111,2561
15228,2012,111,2331
15229,2012,111,2192
15230,2012,111,2547
15231,2012,111,2200
15232,2012,111,2058
15233,2012,111,2333
15234,2012,111,2860
15235,2012,111,2873
15236,2012,111,3014
15237,2012,111,3366
15238,2012,111,2298
15239,2012,111,2145
15240,2012,111,2567
15241,2012,111,2665
15242,2012,111,2270
15243,2012,111,2338
15244,2012,111,2443
15245,2012,111,2374
15246,2012,111,3014
15247,2012,111,2301
15248,2012,111,2293
15249,2012,111,2414
15250,2012,111,3390
15251,2012,111,2160
15252,2012,111,2192
15253,2012,111,1923
15254,2012,111,2197
15255,2013,130,3296
15256,2013,130,2473
15257,2013,130,2619
15258,2013,130,2326
15259,2013,130,2720
15260,2013,130,2609
15261,2013,130,2671
15262,2013,130,1879
15263,2013,130,2110
15264,2013,130,2208
15265,2013,130,2799
15266,2013,130,2607
15267,2013,130,3522
15268,2013,130,2131
15269,2013,130,2830
15270,2013,130,2628
15271,2013,130,3016
15272,2013,130,2566
15273,2013,130,2292
15274,2013,130,2206
15275,2013,130,2529
15276,2013,130,2204
15277,2013,130,2052
15278,2013,130,2367
15279,2013,130,2890
15280,2013,130,2876
15281,2013,130,3065
15282,2013,130,3403
15283,2013,130,2283
15284,2013,130,2171
15285,2013,130,2547
15286,2013,130,2700
15287,2013,130,2228
15288,2013,130,2400
15289,2013,130,2456
15290,2013,130,2404
15291,2013,130,3022
15292,2013,130,2336
15293,2013,130,2329
15294,2013,130,2454
15295,2013,130,3349
15296,2013,130,2130
15297,2013,130,2208
15298,2013,130,1930
15299,2013,130,2110
15300,2004,4368,2987
15301,2004,4368,2030
15302,2004,4368,2461
15303,2004,4368,2191
15304,2004,4368,2505
15305,2004,4368,2523
15306,2004,4368,2246
15307,2004,4368,1989
15308,2004,4368,2026
15309,2004,4368,2263
15310,2004,4368,2738
15311,2004,4368,2136
15312,2004,4368,3309
15313,2004,4368,1882
15314,2004,4368,2676
15315,2004,4368,2465
15316,2004,4368,2682
15317,2004,4368,2426
15318,2004,4368,2257
15319,2004,4368,2022
15320,2004,4368,2541
15321,2004,4368,2092
15322,2004,4368,1980
15323,2004,4368,2166
15324,2004,4368,2540
15325,2004,4368,2599
15326,2004,4368,3023
15327,2004,4368,3263
15328,2004,4368,2059
15329,2004,4368,2268
15330,2004,4368,2453
15331,2004,4368,2655
15332,2004,4368,1969
15333,2004,4368,2513
15334,2004,4368,2248
15335,2004,4368,2024
15336,2004,4368,2940
15337,2004,4368,2271
15338,2004,4368,2469
15339,2004,4368,2246
15340,2004,4368,3248
15341,2004,4368,2351
15342,2004,4368,2098
15343,2004,4368,1866
15344,2004,4368,2044
15345,2005,4757,2958
15346,2005,4757,2077
15347,2005,4757,2435
15348,2005,4757,2198
15349,2005,4757,2463
15350,2005,4757,2517
15351,2005,4757,2311
15352,2005,4757,2026
15353,2005,4757,2034
15354,2005,4757,2043
15355,2005,4757,2787
15356,2005,4757,2265
15357,2005,4757,3367
15358,2005,4757,1978
15359,2005,4757,2715
15360,2005,4757,2442
15361,2005,4757,2751
15362,2005,4757,2443
15363,2005,4757,2273
15364,2005,4757,2161
15365,2005,4757,2567
15366,2005,4757,2160
15367,2005,4757,2060
15368,2005,4757,2191
15369,2005,4757,2583
15370,2005,4757,2629
15371,2005,4757,3009
15372,2005,4757,3206
15373,2005,4757,2038
15374,2005,4757,2243
15375,2005,4757,2444
15376,2005,4757,2705
15377,2005,4757,2037
15378,2005,4757,2546
15379,2005,4757,2237
15380,2005,4757,2082
15381,2005,4757,2952
15382,2005,4757,2296
15383,2005,4757,2372
15384,2005,4757,2238
15385,2005,4757,3220
15386,2005,4757,2327
15387,2005,4757,2134
15388,2005,4757,1873
15389,2005,4757,2025
15390,2006,4030,3047
15391,2006,4030,2119
15392,2006,4030,2450
15393,2006,4030,2150
15394,2006,4030,2559
15395,2006,4030,2513
15396,2006,4030,2354
15397,2006,4030,2029
15398,2006,4030,2022
15399,2006,4030,2143
15400,2006,4030,2783
15401,2006,4030,2314
15402,2006,4030,3389
15403,2006,4030,1967
15404,2006,4030,2716
15405,2006,4030,2397
15406,2006,4030,2824
15407,2006,4030,2503
15408,2006,4030,2253
15409,2006,4030,2161
15410,2006,4030,2595
15411,2006,4030,2116
15412,2006,4030,2083
15413,2006,4030,2269
15414,2006,4030,2654
15415,2006,4030,2603
15416,2006,4030,3022
15417,2006,4030,3271
15418,2006,4030,2111
15419,2006,4030,2230
15420,2006,4030,2442
15421,2006,4030,2725
15422,2006,4030,2044
15423,2006,4030,2554
15424,2006,4030,2310
15425,2006,4030,2155
15426,2006,4030,2927
15427,2006,4030,2331
15428,2006,4030,2325
15429,2006,4030,2283
15430,2006,4030,3273
15431,2006,4030,2276
15432,2006,4030,2141
15433,2006,4030,1838
15434,2006,4030,2115
15435,2007,4024,3041
15436,2007,4024,2173
15437,2007,4024,2564
15438,2007,4024,2166
15439,2007,4024,2546
15440,2007,4024,2574
15441,2007,4024,2378
15442,2007,4024,2090
15443,2007,4024,2028
15444,2007,4024,2135
15445,2007,4024,2792
15446,2007,4024,2414
15447,2007,4024,3445
15448,2007,4024,1957
15449,2007,4024,2711
15450,2007,4024,2535
15451,2007,4024,2803
15452,2007,4024,2505
15453,2007,4024,2293
15454,2007,4024,2110
15455,2007,4024,2560
15456,2007,4024,2145
15457,2007,4024,2096
15458,2007,4024,2293
15459,2007,4024,2722
15460,2007,4024,2726
15461,2007,4024,3076
15462,2007,4024,3251
15463,2007,4024,2083
15464,2007,4024,2218
15465,2007,4024,2461
15466,2007,4024,2720
15467,2007,4024,2053
15468,2007,4024,2511
15469,2007,4024,2342
15470,2007,4024,2194
15471,2007,4024,2920
15472,2007,4024,2344
15473,2007,4024,2310
15474,2007,4024,2295
15475,2007,4024,3252
15476,2007,4024,2212
15477,2007,4024,2215
15478,2007,4024,1781
15479,2007,4024,2109
15480,2008,5987,3048
15481,2008,5987,2245
15482,2008,5987,2521
15483,2008,5987,2184
15484,2008,5987,2588
15485,2008,5987,2540
15486,2008,5987,2446
15487,2008,5987,2133
15488,2008,5987,2027
15489,2008,5987,2110
15490,2008,5987,2739
15491,2008,5987,2447
15492,2008,5987,3490
15493,2008,5987,2018
15494,2008,5987,2653
15495,2008,5987,2589
15496,2008,5987,2950
15497,2008,5987,2534
15498,2008,5987,2304
15499,2008,5987,2106
15500,2008,5987,2558
15501,2008,5987,2227
15502,2008,5987,2061
15503,2008,5987,2318
15504,2008,5987,2777
15505,2008,5987,2772
15506,2008,5987,3001
15507,2008,5987,3271
15508,2008,5987,2164
15509,2008,5987,2120
15510,2008,5987,2520
15511,2008,5987,2723
15512,2008,5987,2101
15513,2008,5987,2466
15514,2008,5987,2439
15515,2008,5987,2197
15516,2008,5987,2924
15517,2008,5987,2344
15518,2008,5987,2257
15519,2008,5987,2316
15520,2008,5987,3302
15521,2008,5987,2177
15522,2008,5987,2132
15523,2008,5987,1801
15524,2008,5987,2094
15525,2009,5689,3110
15526,2009,5689,2303
15527,2009,5689,2565
15528,2009,5689,2199
15529,2009,5689,2639
15530,2009,5689,2558
15531,2009,5689,2492
15532,2009,5689,2139
15533,2009,5689,2021
15534,2009,5689,2142
15535,2009,5689,2727
15536,2009,5689,2466
15537,2009,5689,3441
15538,2009,5689,2052
15539,2009,5689,2699
15540,2009,5689,2621
15541,2009,5689,3032
15542,2009,5689,2546
15543,2009,5689,2278
15544,2009,5689,2165
15545,2009,5689,2569
15546,2009,5689,2231
15547,2009,5689,2065
15548,2009,5689,2311
15549,2009,5689,2831
15550,2009,5689,2762
15551,2009,5689,3124
15552,2009,5689,3293
15553,2009,5689,2165
15554,2009,5689,2062
15555,2009,5689,2523
15556,2009,5689,2683
15557,2009,5689,2196
15558,2009,5689,2435
15559,2009,5689,2446
15560,2009,5689,2251
15561,2009,5689,2936
15562,2009,5689,2346
15563,2009,5689,2249
15564,2009,5689,2340
15565,2009,5689,3335
15566,2009,5689,2194
15567,2009,5689,2133
15568,2009,5689,1878
15569,2009,5689,2147
15570,2010,5737,3142
15571,2010,5737,2345
15572,2010,5737,2555
15573,2010,5737,2234
15574,2010,5737,2681
15575,2010,5737,2524
15576,2010,5737,2510
15577,2010,5737,2164
15578,2010,5737,2057
15579,2010,5737,2143
15580,2010,5737,2737
15581,2010,5737,2467
15582,2010,5737,3507
15583,2010,5737,2080
15584,2010,5737,2732
15585,2010,5737,2674
15586,2010,5737,3077
15587,2010,5737,2550
15588,2010,5737,2346
15589,2010,5737,2160
15590,2010,5737,2572
15591,2010,5737,2198
15592,2010,5737,2068
15593,2010,5737,2329
15594,2010,5737,2813
15595,2010,5737,2797
15596,2010,5737,3151
15597,2010,5737,3294
15598,2010,5737,2242
15599,2010,5737,2055
15600,2010,5737,2533
15601,2010,5737,2706
15602,2010,5737,2198
15603,2010,5737,2368
15604,2010,5737,2435
15605,2010,5737,2275
15606,2010,5737,2992
15607,2010,5737,2323
15608,2010,5737,2284
15609,2010,5737,2370
15610,2010,5737,3326
15611,2010,5737,2200
15612,2010,5737,2097
15613,2010,5737,1904
15614,2010,5737,2168
15615,2011,4613,3217
15616,2011,4613,2407
15617,2011,4613,2598
15618,2011,4613,2273
15619,2011,4613,2664
15620,2011,4613,2566
15621,2011,4613,2573
15622,2011,4613,2154
15623,2011,4613,2062
15624,2011,4613,2185
15625,2011,4613,2784
15626,2011,4613,2504
15627,2011,4613,3549
15628,2011,4613,2103
15629,2011,4613,2772
15630,2011,4613,2692
15631,2011,4613,3002
15632,2011,4613,2546
15633,2011,4613,2336
15634,2011,4613,2170
15635,2011,4613,2550
15636,2011,4613,2254
15637,2011,4613,2085
15638,2011,4613,2348
15639,2011,4613,2832
15640,2011,4613,2806
15641,2011,4613,3058
15642,2011,4613,3349
15643,2011,4613,2259
15644,2011,4613,2090
15645,2011,4613,2534
15646,2011,4613,2706
15647,2011,4613,2213
15648,2011,4613,2331
15649,2011,4613,2428
15650,2011,4613,2335
15651,2011,4613,3002
15652,2011,4613,2346
15653,2011,4613,2283
15654,2011,4613,2383
15655,2011,4613,3360
15656,2011,4613,2178
15657,2011,4613,2200
15658,2011,4613,1907
15659,2011,4613,2200
15660,2012,5237,3272
15661,2012,5237,2384
15662,2012,5237,2610
15663,2012,5237,2342
15664,2012,5237,2707
15665,2012,5237,2590
15666,2012,5237,2622
15667,2012,5237,2116
15668,2012,5237,2124
15669,2012,5237,2158
15670,2012,5237,2780
15671,2012,5237,2545
15672,2012,5237,3561
15673,2012,5237,2124
15674,2012,5237,2795
15675,2012,5237,2652
15676,2012,5237,3043
15677,2012,5237,2561
15678,2012,5237,2331
15679,2012,5237,2192
15680,2012,5237,2547
15681,2012,5237,2200
15682,2012,5237,2058
15683,2012,5237,2333
15684,2012,5237,2860
15685,2012,5237,2873
15686,2012,5237,3014
15687,2012,5237,3366
15688,2012,5237,2298
15689,2012,5237,2145
15690,2012,5237,2567
15691,2012,5237,2665
15692,2012,5237,2270
15693,2012,5237,2338
15694,2012,5237,2443
15695,2012,5237,2374
15696,2012,5237,3014
15697,2012,5237,2301
15698,2012,5237,2293
15699,2012,5237,2414
15700,2012,5237,3390
15701,2012,5237,2160
15702,2012,5237,2192
15703,2012,5237,1923
15704,2012,5237,2197
15705,2013,4972,3296
15706,2013,4972,2473
15707,2013,4972,2619
15708,2013,4972,2326
15709,2013,4972,2720
15710,2013,4972,2609
15711,2013,4972,2671
15712,2013,4972,1879
15713,2013,4972,2110
15714,2013,4972,2208
15715,2013,4972,2799
15716,2013,4972,2607
15717,2013,4972,3522
15718,2013,4972,2131
15719,2013,4972,2830
15720,2013,4972,2628
15721,2013,4972,3016
15722,2013,4972,2566
15723,2013,4972,2292
15724,2013,4972,2206
15725,2013,4972,2529
15726,2013,4972,2204
15727,2013,4972,2052
15728,2013,4972,2367
15729,2013,4972,2890
15730,2013,4972,2876
15731,2013,4972,3065
15732,2013,4972,3403
15733,2013,4972,2283
15734,2013,4972,2171
15735,2013,4972,2547
15736,2013,4972,2700
15737,2013,4972,2228
15738,2013,4972,2400
15739,2013,4972,2456
15740,2013,4972,2404
15741,2013,4972,3022
15742,2013,4972,2336
15743,2013,4972,2329
15744,2013,4972,2454
15745,2013,4972,3349
15746,2013,4972,2130
15747,2013,4972,2208
15748,2013,4972,1930
15749,2013,4972,2110
15750,2004,3592,2987
15751,2004,3592,2030
15752,2004,3592,2461
15753,2004,3592,2191
15754,2004,3592,2505
15755,2004,3592,2523
15756,2004,3592,2246
15757,2004,3592,1989
15758,2004,3592,2026
15759,2004,3592,2263
15760,2004,3592,2738
15761,2004,3592,2136
15762,2004,3592,3309
15763,2004,3592,1882
15764,2004,3592,2676
15765,2004,3592,2465
15766,2004,3592,2682
15767,2004,3592,2426
15768,2004,3592,2257
15769,2004,3592,2022
15770,2004,3592,2541
15771,2004,3592,2092
15772,2004,3592,1980
15773,2004,3592,2166
15774,2004,3592,2540
15775,2004,3592,2599
